ID,Lake,Elevation,Latitude,Longitude,Area,Depth,Sampling.events,Sampling.years
1,Kitlope,9.128296,53.11147,-127.78257,11869298.19,185.2,7,2
10,Cultus,45.135944,49.05395,-121.98548,6356157.406,41.8,1,1
100,Heather Lake,1915.231201,51.04766889,-118.1424931,1545.37019,0.5,4,2
1000,LM03,1305.634399,46.947332,-121.879155,3916.512088,1,1,1
1001,LF12,1738.478394,46.913041,-121.754549,19327.50782,3.5,2,1
1002,Anderson,1270.323242,47.60178,-121.48414,8667.205705,4.9,1,1
1004,ML4,1576.713745,48.56318,-120.95962,33256.00494,6.4,2,2
1005,Eleanor,1518.245605,46.99053,-121.657296,69544.57499,16,3,1
1006,PM3,1608.591675,48.83673,-121.1025,43255.05179,5.5,3,3
1007,LW24,1695.822144,46.923079,-121.583445,2641.632135,3.8,2,1
1008,HM4,870.373962,48.943931,-121.005742,68255.15586,8,2,2
1009,MC21-2,1517.643188,48.89811,-121.36771,14628.37305,3,1,1
101,R14 Pond,1934.598389,51.08221729,-117.9771175,15569.27082,9,2,1
1010,Shadow,1888.552124,46.911112,-121.65713,8888.302969,5,2,1
1011,LP12,1791.54834,46.832339,-121.8632,14923.28852,1,3,2
1012,MP8,1566.597168,48.78649,-121.20365,6379.115337,3.7,1,1
1013,Bandana,980.811829,48.185938,-121.771522,9909.676278,6.1,1,1
1015,MC2,1794.93103,48.75953,-121.49954,10303.35017,11,1,1
1016,FP4,1623.890747,48.555724,-121.078621,280308.5946,33,1,1
1017,LM48,1607.898071,46.87912,-121.89907,95.023138,1,1,1
1018,HM2,861.37262,48.960024,-121.03525,393191.4584,19,2,2
102,R13 Pond,1992.508179,51.07466169,-117.9773295,15162.7566,12,2,1
1020,LP23,1455.957886,46.798128,-121.915847,644.213236,1.2,1,1
1021,MC21-1,1520.432007,48.8969,-121.37036,14563.35478,5,1,1
1022,M7,1361.818359,48.70706,-121.47766,29328.13795,11,1,1
1023,LW44,1812.985352,46.889796,-121.701429,890.659497,0.5,1,1
1024,Clover,1749.439087,46.928656,-121.594153,28961.33616,14.2,18,1
1025,MC6,1604.291016,48.918206,-121.449591,52226.6672,21.3,1,1
1027,PM1,1174.165039,48.85028,-121.11297,28849.48071,9.1,1,1
1028,Allen,1397.668945,46.765081,-121.892679,17820.24056,7.2,2,1
103,R17 Pond,2186.568604,51.11615538,-118.0057506,7786.840379,4,2,1
1031,LW40,1337.335815,46.873197,-121.541506,10356.31427,5.2,22,2
1032,MC17-1,1754.230835,48.884665,-121.368191,38145.95998,13.1,3,2
1033,LH19,1687.155884,46.937601,-121.621611,1376.751722,1,1,1
1034,LN09,1631.571655,46.793917,-121.83987,1100.892235,1.2,1,1
1035,Eunice2,1631.636353,46.955196,-121.877671,54551.09239,20,13,5
1036,Crescent,1696.389893,46.952363,-121.768404,70463.57149,29,2,1
1037,Upper Hayes,1456.95166,48.857346,-121.720143,50005.99201,11.7,1,1
1038,LC13,1698.435181,46.936885,-121.835067,5954.913629,1,3,3
1039,LW23,1787.501221,46.924725,-121.595754,592.969157,0.5,1,1
104,R18 Pond,2194.443359,51.11917893,-118.0065593,9289.347159,8,2,1
1040,Greenridge,1170.085083,47.539835,-121.450648,56629.22578,16.2,1,1
1041,FP7,1376.02832,48.526471,-121.083801,330803.5279,33,1,1
1042,MC12,1765.302246,48.944687,-121.310553,101610.8154,46.3,1,1
1043,M23,1482.353394,48.557037,-121.279225,115706.4914,37.2,2,2
1044,M20,1366.654541,48.684315,-121.326708,223079.6227,33,2,2
1045,Serene,768.660278,47.782047,-121.571219,201721.424,61,1,1
1046,Dick,1722.779785,46.940809,-121.593773,3748.910769,2.5,2,1
1047,LW16,971.575806,46.929794,-121.544092,2382.543695,5,1,1
1048,M6,1632.85791,48.71359,-121.49606,6132.90193,3.6,2,1
1049,Bertha,1314.890747,47.75539,-121.246213,9311.778839,3.1,1,1
105,R15 Pond,1909.415405,51.07484511,-117.9715093,12157.58396,6,2,1
1050,Foehn,1734.731934,47.56717,-121.25877,4700.542272,5.2,1,1
1051,Ethel,1325.586182,46.969289,-121.738135,101916.2521,29.5,2,1
1052,Mowich,1503.197754,46.937141,-121.86273,451766.6399,59,7,6
1053,Talapus,993.970825,47.414834,-121.518707,68569.75571,8.5,1,1
1054,LP03,1489.158203,46.87515,-121.90881,373.890426,1,1,1
1055,LN10,1543.718872,46.786217,-121.83349,2179.601817,1,1,1
1057,Dorothy,932.114929,47.588444,-121.38538,1055960.449,46.3,1,1
1058,South Tank,1767.412842,47.561329,-121.263619,8150.005989,4.3,2,2
1059,Granite,1269.692505,46.697331,-121.926492,108080.2761,16.8,1,1
106,Balsam Lake (East),1837.197876,51.04074034,-118.1493264,5166.115419,1,6,3
1060,MC1,1719.387329,48.75556,-121.49695,3433.483461,3,2,2
1061,LW06,1754.358154,46.952069,-121.577929,3651.440594,3.6,1,1
1062,LW01,1697.927734,46.986173,-121.573113,9728.55498,2,1,1
1064,Kelcema,971.942383,48.114269,-121.601793,80445.30878,16.2,1,1
1065,LS7,1506.659058,48.74806,-121.50104,25814.40663,7.9,1,1
1066,MC17-4,1728.552246,48.8842,-121.37368,9574.587474,4.3,3,2
1067,LW45,1931.886475,46.857251,-121.653517,3364.288582,1.5,1,1
1068,Marten,901.295593,47.591773,-121.5151,155752.8016,18.6,1,1
1069,MSH4,1607.83313,48.85905,-121.51856,9990.110525,8.9,3,2
107,Jade Lake (Lower),1759.685791,51.07542312,-118.0700462,45845.85169,23,7,3
1070,LM06,1755.689575,46.921341,-121.836123,1115.0566,1,1,1
1071,Upper Bagley,1287.232056,48.853941,-121.691748,25887.90892,1.2,1,1
1072,LN25,1677.057495,46.800416,-121.821058,833.567911,1.1,1,1
1073,North Tank,1765.845093,47.565684,-121.264785,8794.238816,5.2,2,2
1074,DD4,1186.57373,48.68415,-121.182973,42825.10009,19,1,1
1075,LW03,1521.105347,46.977381,-121.563031,8693.942737,6.4,1,1
1076,DD1,1494.851074,48.74554,-121.13933,6128.426329,2.4,3,2
1077,MC4,1577.728394,48.89902,-121.4846,4406.269535,4.9,2,2
1078,M1,1166.816772,48.66224,-121.4658,12811.04794,4.3,2,2
1079,Leprechan,72.965263,47.289817,-123.057653,25148.22967,3.7,1,1
108,Jade Lake (Upper),1809.377563,51.07016627,-118.0764764,65306.86646,14,11,4
1080,LC02,1464.008423,46.969507,-121.896491,3168.312398,1.9,2,2
1081,LC43,1859.692139,46.915288,-121.767653,1759.826666,0.5,1,1
1082,Big Paradise,1238.179443,47.653383,-121.501189,84149.46519,43,1,1
1083,Harry,1727.397583,46.941621,-121.592547,5008.011674,4.2,1,1
1084,LS2,1222.890503,48.64608,-121.53771,12607.33183,4.9,8,6
1085,UK01,1634.497559,46.793036,-121.842156,327.916857,0.5,2,1
1086,HM3,959.185547,48.94881,-121.03087,44099.82077,9.8,1,1
1087,No Name,1715.049194,47.60238,-121.17992,26896.14617,7.8,1,1
1088,LC32,1748.303589,46.961054,-121.755313,8736.682774,3.9,1,1
1089,LH20,1756.717773,46.932136,-121.622486,1741.610689,0.8,1,1
109,Marion Lake,1691.446411,51.25949286,-117.5086327,5383.203452,2.2,5,3
1090,LW22,1800.546997,46.925032,-121.598409,550.094856,0.9,1,1
1091,MC17-2,1745.07312,48.88278,-121.3691,5900.579179,5.5,3,2
1092,James,1346.136841,46.966167,-121.734542,49820.96862,23,2,1
1093,LW33,1122.218018,46.891716,-121.594681,1302.429748,2,1,1
1097,LW43,1578.005249,46.866832,-121.58506,15692.2636,1.7,1,1
1098,LW25,1906.138062,46.920899,-121.602618,940.90333,0.5,1,1
1099,LW17,981.2995,46.927423,-121.545879,1074.69572,3.2,1,1
11,Gwendoline,531.175476,49.32819,-122.57184,114935.9415,27,3,3
110,Balsam Lake (West),1822.700073,51.04085845,-118.1537656,2077.069323,1.5,4,2
1100,LH24,1724.550293,46.932417,-121.652953,5856.076565,2.5,1,1
1101,LM09,1862.589355,46.913576,-121.82516,269.355012,1.2,1,1
1102,Sunrise,1745.306152,46.919726,-121.5888,15017.48593,7,9,5
1103,RD3,795.510071,48.69474,-121.12343,2482.217231,8.8,16,7
1104,LM37,1522.567871,46.882944,-121.893362,4491.343154,2.5,1,1
1105,Williams,1402.231689,47.550946,-121.247599,44930.31565,7,1,1
1106,Slide,948.408569,48.43095,-121.347902,123807.0722,11.2,1,1
1107,LC31,1512.984253,46.971453,-121.779231,9837.130142,5,3,2
1108,LS1,1223.113159,48.64469,-121.53701,4058.810126,3.4,10,5
1109,ML2,1692.187012,48.60102,-120.94408,36540.24863,27.4,2,1
111,Schuss Lake (AKA Fidelity),1838.432983,51.24030395,-117.7075739,24797.15336,4,5,2
1110,LC33,1740.921021,46.959011,-121.75573,9614.424323,1.5,1,1
1111,Bertha Mae,1235.720581,46.698721,-121.936772,77708.10028,33.5,1,1
1112,Snow,1222.774292,47.467055,-121.455926,655735.4135,12.6,1,1
1113,Cougar,1256.764648,47.601221,-121.528711,80912.24645,34.1,1,1
1114,RD5-1,1031.54834,48.65889,-121.03909,808.987702,3,15,7
1115,LW13,1671.820068,46.937747,-121.592515,3915.599239,2.8,1,1
1116,Snoqualmie,959.667847,47.567055,-121.411769,500998.7809,51.8,1,1
1117,LW18,983.010925,46.926171,-121.546885,1770.303145,4.9,6,1
1118,Iceberg,1462.490234,47.500946,-121.305647,88167.31379,32.9,1,1
1119,Crystal,1778.183594,46.905246,-121.507199,31982.4209,9.2,3,1
1120,Christine,1469.854248,46.77761,-121.936495,10365.68631,3.7,1,1
1121,EP3,1297.208862,48.60845,-121.18017,8507.41526,3.7,1,1
1122,LM53,1604.99353,46.877361,-121.8847,1108.264504,1.5,1,1
1124,MC27,1487.093872,48.7925,-121.36853,53148.67075,8.8,4,3
1125,Lower Hardscrabble,1398.339478,47.531226,-121.342318,25961.29642,6.1,1,1
1126,Twin,1430.284424,47.953231,-121.379436,260720.4869,22.9,1,1
1127,LM05,1744.375122,46.922208,-121.839938,1343.472095,0.5,1,1
1128,PM53,1389.640259,48.832879,-121.090203,3249.511826,3,3,2
1129,Saddle,1149.015381,48.1789,-121.75673,14224.88592,6.1,1,1
113,Pond R23,1646.840088,51.03366901,-118.1641552,3809.250805,0.6,1,1
1130,LM11,2004.403687,46.910499,-121.816076,9399.791344,11.6,1,1
1131,LP15,2043.509888,46.830766,-121.85035,620.903667,1,1,1
1133,George,1305.973755,46.789149,-121.903387,138524.8805,42.5,10,2
1134,LH21,1747.878052,46.931159,-121.624662,2439.766956,2.3,1,1
1135,LW41,1610.190796,46.871635,-121.533711,1175.219139,1.1,3,2
1136,Frozen,2047.195923,46.919062,-121.666717,18209.12691,6.3,2,1
1137,Blue3,1728.119873,42.516243,-122.281418,39452.96256,8,2,2
1138,Lemolo,1262.239258,43.314264,-122.186692,1745891.39,29,5,2
1139,Hemlock2,1859.998047,42.617073,-122.228638,19954.02579,6,1,1
1140,Vulcan,1183.802368,42.186963,-123.984543,14178.03619,7.1,1,1
1141,Dee2,1808.107666,42.520966,-122.243912,53845.84784,1.9,1,1
1142,Cliff,1912.655518,42.651524,-122.219467,39049.41604,3.5,1,1
1143,Babyfoot,1213.025391,42.220866,-123.805599,15755.91537,5.3,2,2
1144,Horseshoe,1747.951172,42.508186,-122.273636,99221.43455,3,1,1
1145,Island,1803.80957,42.52156,-122.23936,180776.7245,4.1,1,1
1146,Alta,2073.769043,42.65952,-122.23404,60674.85773,3.5,3,2
1147,Pear,1754.450195,42.51152,-122.266693,59883.6794,5.4,2,2
1148,Finch,2009.835693,42.630409,-122.230026,5276.190967,1,1,1
1149,Holst,1876.480835,42.612076,-122.23114,15777.95227,4,1,1
115,Millar Lake,1905.311523,51.07014981,-118.1052081,85487.16974,27,13,4
1150,Carey,1836.338989,42.511246,-122.257248,26064.15735,8,1,1
1151,High Blue Canyon,1870.654907,42.504117,-122.28411,8056.910777,4.2,1,1
1152,Middle,1860.215454,42.657074,-122.221413,117711.7582,3.5,1,1
1153,Round,1783.230103,42.526798,-122.291695,9833.534646,2.6,1,1
1154,Mud,1711.18811,42.519855,-122.275024,19268.63573,2,1,1
1155,Azalea,545.392273,42.702932,-124.072784,5722.763887,1,2,2
1156,Fish2,1504.348755,42.07119,-123.33093,3456.286559,5.5,5,3
1157,Towhead,1640.405762,41.927436,-123.195349,2595.595546,3.5,2,2
1158,Toketee,734.816101,43.268085,-122.412819,309368.8794,8.5,1,1
1159,Wolf,1666.512085,43.149077,-122.451216,16148.73749,2.6,1,1
116,Eva Lake,1948.208862,51.08151087,-118.1086625,31745.9204,12,9,4
1160,Red2,1774.531372,42.537079,-122.242805,116637.3915,0.7,1,1
1161,Beal,1689.343506,42.5243,-122.275581,19942.88639,1.9,1,1
1162,WILL241,1671.053101,43.767364,-122.013476,2083.867534,1.3,1,1
1163,WILL292,1624.189697,43.752637,-122.081579,2676.338796,1.4,1,1
1164,Sluice Creek Pond,653.805969,45.001347,-122.041939,4481.325926,2.4,1,1
1165,Pyramid,1216.00061,45.146931,-121.926677,21186.82943,2,1,1
1166,Desane,1601.702271,43.913452,-121.916702,11270.23485,2.4,1,1
1167,Square,1679.683594,44.10128,-121.88349,9695.985929,5.3,1,1
1168,Lower Horse,1398.598022,44.008171,-121.893089,59241.31454,2.4,1,1
1169,Lower Twin1,1151.883545,44.855823,-122.109327,52823.5918,12.2,1,1
117,G16 Pond,2090.33374,51.30607721,-117.3442704,5625.895924,6.5,2,1
1170,WILL302,1593.359131,43.751191,-122.086039,9074.723501,1.4,1,1
1171,Triangle,1388.851318,44.85067,-121.778404,25988.03584,0.8,1,1
1172,Lower,1445.981934,44.82551,-121.80589,50601.12745,19.8,1,1
1173,WILL12,1657.84729,43.827807,-122.002302,2482.246242,4.2,1,1
1174,Anvil,1222.571411,45.137177,-121.857299,6764.008364,1.5,1,1
1175,Scott,1465.184448,44.213455,-121.889214,144528.987,5.8,1,1
1176,Penn,1454.262207,43.951225,-121.919479,53772.83154,1.5,1,1
1177,Cottonwood,1222.849854,45.105871,-121.961272,35577.07085,1.2,1,1
1178,Melakwa,1495.813599,44.200951,-121.910881,90456.17525,8.2,1,1
1179,West2,1313.598145,44.884153,-122.075961,6536.941082,1.5,1,1
1180,Separation,997.006897,44.08234,-121.961151,19867.90014,4.9,1,1
1181,Lenore,1486.376587,44.895625,-122.067231,20053.46578,3.1,1,1
1182,Wall,1468.71106,44.817619,-121.83535,22771.80147,3.7,1,1
1183,WILL144,1652.388428,43.79279,-122.006888,1412.871576,2,1,1
1184,Pansy,1212.404297,44.88516,-122.114332,21124.09891,2,1,1
1185,Moonlight,1389.182739,44.017338,-121.8992,21728.62826,4.3,1,1
1186,Round2,1087.139771,44.873329,-121.9734,3883.236041,7.9,1,1
1187,Timber,453.702911,45.092186,-122.065237,21930.20319,6.7,1,1
1188,WILL171,1681.015015,43.785647,-122.029196,4282.6799,3.1,1,1
1189,Skookum,1264.307373,44.99761,-122.16426,9027.654763,1.2,1,1
119,G7 Pond,1772.448364,51.17180427,-117.3879844,61224.13113,10,2,1
1190,Silver King,1252.998291,44.870455,-122.148113,14784.33815,1.5,1,1
1191,Dinger,1213.446655,45.14631,-121.8439,52361.39168,5.8,1,1
1192,Mink,1534.489868,43.930119,-121.924759,590106.1642,29.4,1,1
1193,WILL66.1,1593.885254,43.814904,-122.019922,25076.20576,0.8,1,1
1194,WILL176,1658.190308,43.785921,-122.023649,4833.96712,3,1,1
1195,West Sportsman,1236.959717,44.817046,-121.908394,5851.677699,1.5,1,1
1196,Clackamas,1016.704956,45.09623,-121.742851,10841.15262,1.5,1,1
1197,Big,1416.008057,44.371231,-121.872559,914573.3617,23.5,3,3
1198,WILL19,1588.840332,43.827161,-122.015513,4731.834797,2.5,1,1
1199,Middle Horse,1413.556152,44.003448,-121.886147,15050.72607,4.6,1,1
12,Loon,343.506073,49.31008,-122.58861,496844.666,57.9,2,2
1200,Memaloose,1248.133789,45.097897,-122.236748,22611.7747,2,1,1
1201,Middle Rock,1309.181274,45.144287,-121.984528,44812.55065,11,1,1
1202,Robinson,1191.005737,44.290676,-121.949501,39851.877,4.3,1,1
1203,WILL149,1659.219482,43.791645,-122.007321,907.153724,1,1,1
1204,WILL263,1667.103394,43.763517,-122.055498,8538.810626,3.3,1,1
1205,Squaw (Tumala),1082.821289,45.22434,-122.02271,2451.155512,1.5,1,1
1206,WILL26,1675.086426,43.826128,-121.999168,2485.162175,2.5,1,1
1207,Krag,1667.20166,43.960949,-121.889481,20275.59417,5.5,1,1
1208,Lancelot,1830.911987,44.043728,-121.833923,15535.38638,4.6,1,1
1209,Horse,1502.181152,44.001507,-121.871147,129606.1166,7.3,2,2
121,G13 Pond,1104.788574,51.24023783,-117.3589493,34703.68994,1,2,1
1210,Fryingpan,1216.373901,45.18889,-121.79301,66479.38679,1.8,1,1
1211,Surprise3,1227.060791,45.019797,-122.182826,16269.62062,1.4,2,2
1212,WILL73,1606.91333,43.813835,-122.020593,3959.545473,1.3,1,1
1213,Little Crater,987.280396,45.14831,-121.75084,569.27671,13.7,1,1
1214,Sheep3,1482.460815,44.818172,-121.831459,19225.43184,2,1,1
1215,WILL13,1736.279053,43.827644,-121.988186,4800.651344,2.2,1,1
1217,WILL259,1578.136597,43.764194,-122.068561,847.786873,0.5,1,1
1218,Honey,1698.347046,44.100674,-121.872261,35359.25835,10.4,1,1
1219,Red,1405.041748,44.812618,-121.853409,24851.98367,1.5,1,1
122,Wood Lake,392.797607,50.08063,-119.39062,9139594.144,33.8,1,1
1220,Prince,1282.224243,44.210674,-121.952553,22215.34118,3.9,1,1
1221,Welcome,1278.227417,44.8799,-122.06681,22424.72028,2.4,1,1
1222,Dickey,1300.352295,44.887959,-122.104112,6752.527896,1.2,1,1
1223,Bump,1238.01709,44.84974,-121.84494,15916.26429,4.6,1,1
1224,Mac,1555.166382,43.920673,-121.908089,85423.4045,14.9,1,1
1225,Kidney,1666.029053,44.098728,-121.883377,29667.791,4.7,1,1
1226,Moolack,1329.947388,43.822899,-122.070869,42864.10504,6.1,1,1
1227,WILL188,1683.49353,43.780618,-122.001037,5766.514788,1,1,1
1228,Benson,1582.439819,44.220951,-121.91172,76061.27142,16.2,1,1
1229,Spring,1509.715942,44.189007,-121.86644,4519.752387,5.4,1,1
1230,WILL290,1627.257568,43.752509,-122.077098,4399.216769,1.1,1,1
1231,Davey,1571.370117,44.76762,-121.815903,8078.828749,4.6,1,1
1232,Averill,1421.156128,44.815674,-121.84507,48765.4279,4,1,1
1233,Hidden4,1000.857422,44.020119,-122.237541,84231.16245,12.2,2,2
1234,Hideaway,1246.738281,45.121506,-121.967857,61684.96539,9.2,1,1
1235,Timothy,983.361023,45.11915,-121.7882,5664233.027,24.4,6,5
1236,Campers,1474.590942,44.22456,-121.868385,39218.46791,4,1,1
1237,Serene2,1300.699951,45.147617,-122.003967,87816.47042,14,1,1
1238,Linton,1066.762939,44.167896,-121.893936,327621.7487,24.4,1,1
1239,Buck,1231.948242,45.11089,-121.87225,39763.67279,9.2,1,1
1240,Elk2,1129.179443,44.821286,-122.124432,267865.2042,9.2,1,1
1241,WILL69,1597.032959,43.814536,-122.012073,3061.942469,1.5,1,1
1242,Denude,1828.929932,44.039841,-121.835037,26834.57485,4.9,1,1
1243,Lost3,1213.093262,44.43095,-121.90991,321004.3198,2.7,1,1
1244,Si,1261.887695,44.844284,-121.827293,30226.61358,3.4,1,1
1245,Porky,1474.54187,43.93304,-121.90967,129522.7786,5.8,1,1
1246,Craig,1561.483521,44.249173,-121.836512,3896.17295,2,1,1
1247,Upper Big Slide,1324.049072,44.886557,-122.087482,2432.229731,3.4,1,1
1248,Baldy,1150.351196,45.275706,-122.084873,6979.416317,1.5,1,1
1249,Upper Twin1,1192.788452,44.857733,-122.120029,47744.94035,15.2,1,1
125,Okanagan,337.923431,49.83385,-119.52361,349889101.4,242,2,2
1250,Blue2,1600.86853,44.521058,-121.872462,40002.27448,95.7,1,1
1251,Nash,1504.524292,44.054008,-121.874481,99236.18696,11.9,2,2
1252,Big Slide,1299.564941,44.88929,-122.085915,13479.7407,3.1,1,1
1253,Clear2,919.83905,44.367622,-121.994232,603200.8813,52.7,1,1
1254,WILL233,1578.788208,43.768476,-122.067833,2436.289946,1,1,1
1255,Shining,1187.33667,45.185398,-122.013138,53654.96661,7.9,1,1
1256,Summit,1274.456421,45.031506,-121.788689,38315.87422,1.2,1,1
1257,WILL186,1683.14624,43.781222,-122.003908,4334.528784,0.8,1,1
1258,Shellrock,1280.528442,45.135952,-121.972023,67496.41197,6.9,1,1
1259,WILL201,1742.913574,43.777779,-122.024742,2892.717705,2.3,1,1
126,Kalamalka,389.320129,50.17369,-119.33083,25639957.81,142,2,2
1260,WILL208,1755.719482,43.775171,-122.03096,3446.717615,1.6,1,1
1261,WILL101,1640.210327,43.802535,-122.009383,2003.500077,1,1,1
1262,WILL108,1647.448486,43.800611,-122.002571,2097.115706,1.4,1,1
1263,Top,1584.146973,43.90901,-121.939069,23417.35971,4.2,1,1
1264,S,1569.421021,43.917221,-121.912212,24161.45202,2.4,1,1
1265,LO08,1503.380493,46.8333,-121.583505,3064.418176,2.9,3,2
1266,LZ08,1812.339966,46.797577,-121.705384,462.137308,0.5,1,1
1267,Rock,1453.154419,45.99848,-121.80486,7696.870105,3.4,1,1
1268,LZ03,1870.084106,46.815874,-121.656331,2331.993543,1,3,3
1269,Trillium,1097.149536,45.26958,-121.73951,207828.3579,4.9,1,1
127,Mahoney,474.733551,49.28861,-119.58186,180583.1402,18.9,1,1
1270,Enid,1109.917114,45.305676,-121.776192,3009.344358,0.6,1,1
1271,Long,1162.37207,46.627893,-121.805924,18355.92182,4.3,2,2
1272,Dumbbell,1244.319214,45.35663,-121.84603,9240.378609,1.2,1,1
1273,Hickman,1008.992432,45.418175,-121.912025,43567.79371,4.6,1,1
1274,Sheep2,1737.734375,46.45153,-121.43142,8246.619471,2.1,1,1
1275,Burnt,1252.443237,45.350674,-121.802856,24221.83147,7.9,2,1
1276,Art,1169.692871,46.602895,-121.607868,6409.397407,3.7,1,1
1277,Kinzel,1306.828369,45.254009,-121.861191,3775.873262,1.5,1,1
1278,LO17,1456.887573,46.76755,-121.46465,1227.502886,1.2,1,1
1279,Bench,1382.928467,46.763038,-121.699041,28771.12682,11,15,1
128,Osoyoos,274.880096,49.05552,-119.47991,23332967.55,63.4,2,2
1280,LZ17,1585.692139,46.775571,-121.71786,1353.418432,2.1,6,1
1281,Lemei,1478.758179,46.017898,-121.776473,24461.94611,2.1,1,1
1282,Salmon,1162.424072,45.2182,-121.958326,6226.32856,1.2,1,1
1283,LZ05,1883.598999,46.814867,-121.652575,1301.660287,1,1,1
1284,Elk,1428.768799,46.021508,-121.795364,50670.14274,4.9,1,1
1285,Willame,1238.110352,46.596223,-121.804813,20006.17753,4.3,1,1
1286,Wright,901.610474,46.49388889,-121.5758333,8860.170251,4.6,1,1
1287,Deer2,1466.741943,46.024278,-121.787303,20811.08201,3.1,1,1
1288,Veda,1288.853027,45.255955,-121.786186,9443.501804,4.3,1,1
1289,Devils,1197.94397,45.34034,-121.82419,4617.071197,0.8,1,1
129,Madden,832.216614,49.23175,-119.62556,71363.13917,19.8,1,1
1291,Louise,1401.70752,46.770318,-121.717682,73307.06794,17.2,29,7
1292,LZ12,1652.128052,46.77927,-121.72074,242.72282,1,6,1
1293,Snow,1426.526367,46.757459,-121.697524,23868.80583,10.7,25,4
1294,Wood,1478.486694,46.049008,-121.785914,38321.08553,3.4,1,1
1295,Bluff,1166.058472,46.658725,-121.546478,13407.61714,10.1,1,1
1296,LZ19,1591.550415,46.77444,-121.71879,968.539915,2,6,1
1297,LZ25,1202.746948,46.764274,-121.646483,22306.23694,2.5,3,2
1298,LZ16,1605.702271,46.77598,-121.72021,344.135302,1,6,1
1299,Dee,1306.484985,46.005397,-121.830084,10882.56566,2.1,1,1
13,Eunice,487.342682,49.33506,-122.5602,150953.7862,42,4,4
1300,Plaza,1110.860962,45.227062,-121.992859,21021.48949,3.1,1,1
1301,LO21,1446.361084,46.76177,-121.47636,2439.238736,1.3,2,2
1302,LZ26,1203.029419,46.762878,-121.647163,6421.422764,3.2,2,2
1303,LZ15,1627.586914,46.776978,-121.720963,1688.472649,1.4,7,2
1304,LO19,1423.234985,46.764893,-121.473979,12365.01032,4,2,2
1305,Multipor,1158.052734,45.297478,-121.761291,3351.867532,0.5,1,1
1306,LZ35,1331.125,46.737837,-121.677921,52988.00641,10.5,9,9
1307,Synder,615.80719,46.593725,-121.644259,7141.346449,2.4,1,1
1308,LZ04,1890.773682,46.815352,-121.652093,1487.203269,1,2,1
1309,Heather,1313.137207,46.005117,-121.827864,10129.42552,2.4,1,1
131,Skaha,338.366486,49.41964,-119.58764,19614319.18,57,2,2
1310,Wind,1414.612549,45.284004,-121.792023,7964.363361,0.9,1,1
1311,Glacier,885.637268,46.550396,-121.581757,123779.5459,31.7,1,1
1312,LO28,918.462891,46.756666,-121.539686,7407.488585,1.9,1,1
1313,Goat,1956.295654,46.522058,-121.485635,78587.35473,6.1,1,1
1314,Hidden5,1166.692749,45.320118,-121.768135,2276.533132,4,1,1
1316,Chenamus,1298.62146,46.031777,-121.812584,25014.4871,1.8,1,1
1317,Eunice,1316.288208,46.005117,-121.824804,19317.2395,7,1,1
1318,Lower Goodfellow,867.480774,45.423907,-121.972144,29444.19723,2.7,1,1
1319,Mirror,1251.325317,45.297062,-121.793137,22604.18374,5.5,1,1
132,Misezula,1008.548523,49.7815,-120.51095,2528898.246,74.1,1,1
1320,Island Pond,1469.554077,46.352613,-122.157878,38719.28657,6.4,1,1
1321,Reflection,1480.288086,46.769505,-121.729597,67273.48987,11.5,30,6
1322,Hager,892.339783,46.57786,-121.6361,4311.394704,12.2,1,1
1323,LZ14,1627.039673,46.777461,-121.720767,413.678411,1.3,7,2
1324,Shriner,1487.184814,46.808257,-121.514725,16084.69565,3.5,8,1
1325,LZ18,1606.996094,46.775086,-121.720417,450.362508,0.8,6,1
1326,Cast,1346.540771,45.35002,-121.8369,20148.29857,1.6,1,1
1327,Effie,1806.243408,43.49568,-122.090986,20085.50398,0.9,1,1
1328,Upper Snowshoe,1542.906738,43.897617,-121.909477,114115.2957,3.4,1,1
1329,Pygmy,1726.010376,43.82098,-121.94924,1623.558799,13.1,1,1
133,Yellow,745.616821,49.33547,-119.76065,333163.3628,39.6,1,1
1330,Wahtum,1134.775513,45.582893,-121.794243,263846.5592,48.8,1,1
1331,Big Lava,1445.379272,43.920721,-121.771354,1387786.253,10,2,2
1332,Teacup,1331.732422,45.316784,-121.626465,3366.756539,0.5,1,1
1333,Navaho,1601.771362,43.828728,-121.922813,15545.46673,3.7,1,1
1334,Clear,1072.609985,45.18023,-121.7057,2108862.483,6.7,1,1
1335,Hidden1,1239.798218,46.0466,-121.739474,37019.03905,1.5,1,1
1336,View,1577.259399,44.793449,-121.798401,31362.4809,4.2,1,1
1337,Hosmer,1511.773926,43.9716,-121.77935,1009446.003,3.4,2,2
1338,Green,1380.684937,45.21799,-121.65276,7034.55376,0.5,1,1
1339,Timmy,1759.51062,43.828175,-121.947807,4749.34825,5.5,1,1
134,Kootenay Lake,522.727295,49.57009,-116.83124,422995372.2,155,3,1
1340,Winopee,1509.442749,43.882061,-121.905312,270091.3063,13.1,1,1
1341,South Barbie,1725.277832,43.819793,-121.95088,4477.952076,4,1,1
1342,Johnny,1632.012695,43.726231,-121.91642,66522.99192,6.4,1,1
1343,Merle,1607.879761,43.820396,-121.925034,30238.67849,6.4,1,1
1344,Davis,1335.352539,43.615955,-121.84642,12193545.76,7.6,1,1
1345,East Hanks,1640.565674,43.806786,-121.931702,18794.22248,9.2,1,1
1346,Warren,1137.491577,45.655952,-121.705078,19500.61522,2.4,1,1
